stage,base_model_type,base_params,boundary_model_type,boundary_params,boundary_apply,boundary_p2_sample_weight,validation_objective,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_off_by_one_accuracy,validation_mae,validation_high_priority_recall_p1_p2,validation_low_priority_recall_p4_p5,validation_p1_recall,validation_p2_recall,validation_p3_recall,validation_p4_recall,validation_p5_recall,natural_accuracy,natural_macro_f1,natural_weighted_f1,natural_off_by_one_accuracy,natural_mae,natural_high_priority_recall_p1_p2,natural_low_priority_recall_p4_p5,natural_p1_recall,natural_p2_recall,natural_p3_recall,natural_p4_recall,natural_p5_recall
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.05,base_1_2_3,1.2,1.8334764122775578,0.6848,0.6826764122775577,0.6826764122775577,0.9016,0.4568,0.876,0.804,0.58,0.672,0.872,0.576,0.724,0.7266331658291457,0.7261532164803275,0.7262928686835763,0.9035175879396985,0.4040201005025126,0.8765743073047859,0.8291457286432161,0.628140703517588,0.7222222222222222,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2,1.4,1.833441093416914,0.6872,0.6849610934169138,0.6849610934169136,0.8992,0.4592,0.86,0.814,0.584,0.656,0.88,0.592,0.724,0.7195979899497488,0.7193700838223334,0.7195069851571632,0.8984924623115578,0.4130653266331658,0.871536523929471,0.8241206030150754,0.6331658291457286,0.702020202020202,0.845,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2,1.2,1.8332569233722527,0.6872,0.6848569233722525,0.6848569233722525,0.9,0.46,0.86,0.814,0.612,0.628,0.88,0.592,0.724,0.7185929648241206,0.7182207203179055,0.7183589572155183,0.8984924623115578,0.41608040201005025,0.8664987405541562,0.8241206030150754,0.6482412060301508,0.6818181818181818,0.845,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.3,base_1_2_3,1.2,1.8332515097452209,0.6872,0.6847715097452205,0.6847715097452206,0.9024,0.4528,0.866,0.804,0.636,0.62,0.88,0.576,0.724,0.7195979899497488,0.7189106151502096,0.7190632282447638,0.8994974874371859,0.4130653266331658,0.8589420654911839,0.8291457286432161,0.6482412060301508,0.6666666666666666,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.03,base_1_2_3,1.2,1.8330017626322406,0.688,0.6861217626322407,0.6861217626322405,0.8984,0.4608,0.874,0.814,0.56,0.692,0.872,0.592,0.724,0.7165829145728643,0.7166892783967369,0.7168151137762078,0.9005025125628141,0.4150753768844221,0.8790931989924433,0.8241206030150754,0.6180904522613065,0.7222222222222222,0.825,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.3,base_1_2_3,1.3,1.8329523178742182,0.6872,0.6847123178742178,0.6847123178742178,0.9016,0.4536,0.864,0.804,0.636,0.62,0.88,0.576,0.724,0.7195979899497488,0.7187044216842184,0.7188523110867254,0.8994974874371859,0.41608040201005025,0.8589420654911839,0.8291457286432161,0.6482412060301508,0.6666666666666666,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.2,base_1_2_3,1.1,1.8327015292638331,0.6928,0.6903015292638333,0.6903015292638334,0.9008,0.4504,0.864,0.796,0.652,0.588,0.904,0.616,0.704,0.7256281407035176,0.7244546156355338,0.7246149286131877,0.8984924623115578,0.414070351758794,0.8589420654911839,0.8190954773869347,0.6884422110552764,0.6313131313131313,0.875,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.2,base_1_2,1.1,1.8327015292638331,0.6928,0.6903015292638333,0.6903015292638334,0.9008,0.4504,0.864,0.796,0.652,0.588,0.904,0.616,0.704,0.7266331658291457,0.7253275301177573,0.7254889510330756,0.8984924623115578,0.4130653266331658,0.8589420654911839,0.8190954773869347,0.6884422110552764,0.6313131313131313,0.88,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.03,base_1_2,1.2,1.8326765291371168,0.688,0.6860365291371168,0.6860365291371167,0.8976,0.4616,0.872,0.814,0.56,0.692,0.872,0.592,0.724,0.7185929648241206,0.7185353530004344,0.7186654355705607,0.9015075376884422,0.4120603015075377,0.8790931989924433,0.8241206030150754,0.6180904522613065,0.7222222222222222,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.05,base_1_2,1.1,1.8316165925978514,0.688,0.6858565925978515,0.6858565925978515,0.8992,0.4568,0.862,0.796,0.592,0.632,0.896,0.608,0.712,0.7256281407035176,0.72497892987645,0.7251204355475598,0.9005025125628141,0.40703517587939697,0.8614609571788413,0.8140703517587939,0.6331658291457286,0.696969696969697,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.05,base_1_2_3,1.3,1.83158209768363,0.6872,0.6853420976836296,0.6853420976836295,0.9008,0.4592,0.874,0.814,0.56,0.692,0.868,0.592,0.724,0.7185929648241206,0.7187346394808369,0.718863691968233,0.9005025125628141,0.4130653266331658,0.8790931989924433,0.8241206030150754,0.6180904522613065,0.7272727272727273,0.83,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2_3,1.2,1.8315565773362086,0.6864,0.6842765773362085,0.6842765773362084,0.9008,0.46,0.864,0.814,0.612,0.628,0.876,0.592,0.724,0.7165829145728643,0.716387942403841,0.7165220480812751,0.8974874371859296,0.4190954773869347,0.8664987405541562,0.8241206030150754,0.6482412060301508,0.6818181818181818,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.03,base_1_2,1.1,1.8313560928340067,0.684,0.6817560928340066,0.6817560928340066,0.9008,0.4584,0.872,0.804,0.592,0.652,0.876,0.576,0.724,0.7236180904522613,0.7227863497863842,0.7229407638046986,0.9035175879396985,0.40703517587939697,0.8740554156171285,0.8291457286432161,0.6231155778894473,0.702020202020202,0.87,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.03,base_1_2_3,1.1,1.8311428335996183,0.6872,0.6852228335996183,0.6852228335996182,0.8984,0.4616,0.872,0.814,0.572,0.672,0.876,0.592,0.724,0.7165829145728643,0.7165923637561744,0.7167242792511285,0.9005025125628141,0.4150753768844221,0.8790931989924433,0.8241206030150754,0.6231155778894473,0.7121212121212122,0.83,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.03,base_1_2,1.1,1.8311428335996183,0.6872,0.6852228335996183,0.6852228335996182,0.8984,0.4616,0.872,0.814,0.572,0.672,0.876,0.592,0.724,0.7185929648241206,0.7184309926297423,0.718567121008096,0.9015075376884422,0.4120603015075377,0.8790931989924433,0.8241206030150754,0.6231155778894473,0.7121212121212122,0.84,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.3,base_1_2,1.1,1.830932081308904,0.6872,0.6844520813089041,0.6844520813089042,0.8984,0.4608,0.852,0.814,0.608,0.624,0.888,0.592,0.724,0.7165829145728643,0.7160716720813903,0.7162188582522155,0.8974874371859296,0.41708542713567837,0.8589420654911839,0.8241206030150754,0.6532663316582915,0.6616161616161617,0.85,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.3,base_1_2_3,1.1,1.830932081308904,0.6872,0.6844520813089041,0.6844520813089042,0.8984,0.4608,0.852,0.814,0.608,0.624,0.888,0.592,0.724,0.714572864321608,0.7142479144650075,0.7143910008555536,0.8964824120603015,0.4201005025125628,0.8589420654911839,0.8241206030150754,0.6532663316582915,0.6616161616161617,0.84,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.05,base_1_2_3,1.4,1.8307278961134483,0.6848,0.6840878961134484,0.6840878961134482,0.8968,0.4632,0.876,0.796,0.6,0.636,0.868,0.608,0.712,0.7276381909547739,0.7274938882334994,0.727631044603585,0.9025125628140703,0.40703517587939697,0.8790931989924433,0.8140703517587939,0.6482412060301508,0.7121212121212122,0.86,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.05,base_1_2,1.4,1.8302520031125409,0.6872,0.6850520031125408,0.6850520031125408,0.8992,0.4576,0.862,0.796,0.6,0.62,0.896,0.608,0.712,0.7256281407035176,0.7248535623540314,0.7249860048565979,0.8994974874371859,0.41105527638190953,0.8614609571788413,0.8140703517587939,0.6381909547738693,0.696969696969697,0.875,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.05,base_1_2,1.2,1.8299925590613764,0.6848,0.6823925590613762,0.6823925590613762,0.9016,0.4568,0.872,0.804,0.58,0.664,0.88,0.576,0.724,0.7276381909547739,0.7268895598167471,0.7270329122377669,0.9035175879396985,0.4030150753768844,0.8740554156171285,0.8291457286432161,0.628140703517588,0.7171717171717171,0.87,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.05,base_1_2,1.0,1.8298805100465148,0.688,0.6860405100465148,0.6860405100465148,0.9008,0.4552,0.868,0.796,0.608,0.612,0.9,0.616,0.704,0.7276381909547739,0.7266590735370824,0.726816009267295,0.9025125628140703,0.40703517587939697,0.8690176322418136,0.8190954773869347,0.6432160804020101,0.6767676767676768,0.885,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.01,base_1_2,1.4,1.8297214565107431,0.692,0.689481456510743,0.6894814565107431,0.8992,0.4544,0.862,0.796,0.656,0.588,0.896,0.608,0.712,0.7195979899497488,0.7181895215166041,0.718357298869501,0.9005025125628141,0.41809045226130653,0.8614609571788413,0.8140703517587939,0.6733668341708543,0.6262626262626263,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.01,base_1_2,1.4,1.82942532343347,0.6864,0.6852653234334698,0.6852653234334699,0.8968,0.4656,0.878,0.814,0.636,0.624,0.856,0.592,0.724,0.7125628140703517,0.7123704326689304,0.7125243565730033,0.8994974874371859,0.42512562814070354,0.8816120906801007,0.8241206030150754,0.6834170854271356,0.6414141414141414,0.82,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.01,base_1_2_3,1.4,1.8288961561053703,0.6872,0.68769615610537,0.68769615610537,0.8928,0.4664,0.89,0.796,0.664,0.616,0.836,0.616,0.704,0.714572864321608,0.71529401988008,0.7154567883347065,0.8974874371859296,0.42814070351758793,0.8866498740554156,0.8190954773869347,0.6884422110552764,0.6414141414141414,0.81,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.03,base_1_2,1.0,1.828851090394624,0.6872,0.6850910903946238,0.6850910903946237,0.8992,0.4568,0.862,0.796,0.604,0.616,0.896,0.608,0.712,0.7226130653266332,0.7216806684947462,0.721823687806624,0.9015075376884422,0.41105527638190953,0.8614609571788413,0.8140703517587939,0.628140703517588,0.6868686868686869,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.03,base_1_2_3,1.0,1.8285992102006396,0.6832,0.6811592102006395,0.6811592102006395,0.9008,0.4592,0.876,0.804,0.604,0.636,0.876,0.576,0.724,0.721608040201005,0.7210194364047885,0.7211579183386176,0.9025125628140703,0.4120603015075377,0.8765743073047859,0.8291457286432161,0.6331658291457286,0.702020202020202,0.85,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.2,base_1_2,1.3,1.8281778249198963,0.6832,0.680817824919896,0.6808178249198961,0.9,0.4592,0.866,0.804,0.604,0.636,0.876,0.576,0.724,0.7256281407035176,0.724819134337437,0.724968361689224,0.9015075376884422,0.40603015075376886,0.8690176322418136,0.8291457286432161,0.6432160804020101,0.6919191919191919,0.87,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.2,base_1_2,1.2,1.8280146830916018,0.6856,0.6831346830916016,0.6831346830916017,0.9,0.4576,0.866,0.804,0.632,0.62,0.876,0.576,0.724,0.7236180904522613,0.7225640853807785,0.722713014809308,0.9015075376884422,0.41105527638190953,0.8639798488664987,0.8291457286432161,0.6482412060301508,0.6767676767676768,0.87,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.05,base_1_2_3,1.2,1.8279974478435634,0.6872,0.684957447843563,0.684957447843563,0.9008,0.4592,0.872,0.814,0.56,0.684,0.876,0.592,0.724,0.721608040201005,0.7216285259148127,0.721752401027613,0.9015075376884422,0.40904522613065325,0.8790931989924433,0.8241206030150754,0.628140703517588,0.7272727272727273,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.05,base_1_2,1.2,1.8279974478435634,0.6872,0.684957447843563,0.684957447843563,0.9008,0.4592,0.872,0.814,0.56,0.684,0.876,0.592,0.724,0.7226130653266332,0.7225107322359836,0.7226359169588724,0.9015075376884422,0.40804020100502514,0.8790931989924433,0.8241206030150754,0.628140703517588,0.7272727272727273,0.84,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.05,base_1_2_3,1.1,1.8279105145061747,0.6832,0.6810305145061747,0.6810305145061748,0.9016,0.4584,0.874,0.804,0.592,0.648,0.876,0.576,0.724,0.7266331658291457,0.7261874384087993,0.7263302436320501,0.9035175879396985,0.4040201005025126,0.8765743073047859,0.8291457286432161,0.6381909547738693,0.7121212121212122,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2_3,1.4,1.8276920779977395,0.6848,0.6830520779977396,0.6830520779977396,0.9,0.4608,0.864,0.814,0.584,0.656,0.868,0.592,0.724,0.7185929648241206,0.7185390734321059,0.7186705051701313,0.8974874371859296,0.4150753768844221,0.8740554156171285,0.8241206030150754,0.6331658291457286,0.7070707070707071,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.03,base_1_2_3,1.4,1.8270705163840224,0.6816,0.6793105163840224,0.6793105163840224,0.8968,0.4696,0.872,0.802,0.56,0.716,0.844,0.556,0.732,0.7155778894472362,0.7147396613806991,0.7148601625517451,0.9085427135678392,0.40703517587939697,0.8790931989924433,0.8266331658291457,0.5979899497487438,0.7373737373737373,0.84,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.2,base_1_2_3,1.3,1.826759985853435,0.6824,0.6802799858534347,0.6802799858534349,0.9016,0.4584,0.87,0.804,0.604,0.636,0.872,0.576,0.724,0.7236180904522613,0.7230061422931277,0.7231513660194145,0.9005025125628141,0.40904522613065325,0.8690176322418136,0.8291457286432161,0.6432160804020101,0.6919191919191919,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.2,base_1_2_3,1.2,1.8265826109210117,0.6848,0.6825826109210118,0.6825826109210118,0.9016,0.4568,0.87,0.804,0.632,0.62,0.872,0.576,0.724,0.721608040201005,0.7207566061022668,0.7209015590367145,0.9005025125628141,0.414070351758794,0.8639798488664987,0.8291457286432161,0.6482412060301508,0.6767676767676768,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.05,base_1_2,1.1,1.8261556247727297,0.6832,0.6808756247727297,0.6808756247727298,0.9016,0.4584,0.872,0.804,0.592,0.644,0.88,0.576,0.724,0.7276381909547739,0.7269193211932256,0.7270658490490813,0.9035175879396985,0.4030150753768844,0.8740554156171285,0.8291457286432161,0.6381909547738693,0.7070707070707071,0.87,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.03,base_1_2,1.0,1.8260752171411136,0.6856,0.6835952171411134,0.6835952171411134,0.9,0.4616,0.872,0.814,0.584,0.648,0.88,0.592,0.724,0.7185929648241206,0.7183928612465056,0.718521162326373,0.9015075376884422,0.4130653266331658,0.8790931989924433,0.8241206030150754,0.6331658291457286,0.7070707070707071,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.03,base_1_2_3,1.0,1.8260752171411136,0.6856,0.6835952171411134,0.6835952171411134,0.9,0.4616,0.872,0.814,0.584,0.648,0.88,0.592,0.724,0.7165829145728643,0.7165491637938696,0.7166732548717663,0.9005025125628141,0.41608040201005025,0.8790931989924433,0.8241206030150754,0.6331658291457286,0.7070707070707071,0.825,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.3,base_1_2,1.1,1.8259998036944805,0.6856,0.6827998036944803,0.6827998036944803,0.8992,0.4576,0.858,0.804,0.628,0.616,0.884,0.576,0.724,0.721608040201005,0.7203801457055482,0.7205380466596676,0.9005025125628141,0.4120603015075377,0.8564231738035264,0.8291457286432161,0.6532663316582915,0.6565656565656566,0.875,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.3,base_1_2_3,1.1,1.8259998036944805,0.6856,0.6827998036944803,0.6827998036944803,0.8992,0.4576,0.858,0.804,0.628,0.616,0.884,0.576,0.724,0.7195979899497488,0.7185812777696935,0.7187352314309812,0.8994974874371859,0.4150753768844221,0.8564231738035264,0.8291457286432161,0.6532663316582915,0.6565656565656566,0.865,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.2,base_1_2,1.1,1.825790885857866,0.6912,0.6885108858578659,0.6885108858578661,0.8992,0.4552,0.86,0.796,0.652,0.584,0.9,0.608,0.712,0.7226130653266332,0.7212560876527319,0.7214135353685824,0.8994974874371859,0.4150753768844221,0.8564231738035264,0.8140703517587939,0.6834170854271356,0.6313131313131313,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.01,base_1_2_3,1.4,1.8257764523345958,0.6864,0.6867364523345956,0.6867364523345957,0.8912,0.4704,0.888,0.796,0.664,0.616,0.832,0.608,0.712,0.7115577889447237,0.7122102463319919,0.7123703809638755,0.8994974874371859,0.42814070351758793,0.8866498740554156,0.8140703517587939,0.6884422110552764,0.6414141414141414,0.81,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.05,base_1_2_3,1.0,1.8247595783729165,0.6864,0.6844395783729166,0.6844395783729165,0.8992,0.46,0.866,0.796,0.608,0.612,0.892,0.608,0.712,0.7226130653266332,0.7219088122099873,0.7220628862054252,0.9045226130653267,0.40904522613065325,0.871536523929471,0.8140703517587939,0.6432160804020101,0.6767676767676768,0.875,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.03,base_1_2_3,1.3,1.8244577261237374,0.6808,0.6786177261237374,0.6786177261237374,0.8976,0.4696,0.87,0.802,0.568,0.7,0.848,0.556,0.732,0.7155778894472362,0.7146045373724574,0.7147369107385915,0.9095477386934674,0.40603015075376886,0.8790931989924433,0.8266331658291457,0.6030150753768844,0.7222222222222222,0.85,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.2,base_1_2_3,1.1,1.823766368826849,0.6904,0.6878463688268489,0.6878463688268489,0.8992,0.456,0.86,0.796,0.652,0.584,0.896,0.608,0.712,0.7236180904522613,0.7222850033204737,0.7224442496292727,0.9005025125628141,0.4130653266331658,0.8589420654911839,0.8140703517587939,0.6884422110552764,0.6313131313131313,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.3,base_1_2,1.0,1.8232988309612803,0.692,0.6890588309612802,0.6890588309612802,0.9,0.4528,0.86,0.796,0.66,0.572,0.908,0.616,0.704,0.7246231155778895,0.7228314182869359,0.7230065671548652,0.8984924623115578,0.4150753768844221,0.8564231738035264,0.8190954773869347,0.6984924623115578,0.6060606060606061,0.885,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.3,base_1_2_3,1.0,1.8232988309612803,0.692,0.6890588309612802,0.6890588309612802,0.9,0.4528,0.86,0.796,0.66,0.572,0.908,0.616,0.704,0.7236180904522613,0.7219612402632594,0.7221352964854132,0.8984924623115578,0.41608040201005025,0.8564231738035264,0.8190954773869347,0.6984924623115578,0.6060606060606061,0.88,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.03,base_1_2,1.0,1.8232133288417591,0.6824,0.6800933288417589,0.6800933288417589,0.9016,0.4592,0.872,0.804,0.604,0.628,0.88,0.576,0.724,0.7236180904522613,0.722695510452508,0.7228405999816045,0.9035175879396985,0.40904522613065325,0.8740554156171285,0.8291457286432161,0.6331658291457286,0.696969696969697,0.865,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.05,base_1_2,1.0,1.8230557443939144,0.6864,0.684175744393914,0.684175744393914,0.8992,0.4592,0.862,0.796,0.608,0.608,0.896,0.608,0.712,0.7206030150753768,0.7195520095035056,0.7197017093274407,0.9015075376884422,0.414070351758794,0.8614609571788413,0.8140703517587939,0.6331658291457286,0.6717171717171717,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.05,base_1_2_3,1.1,1.8225103538559424,0.6856,0.6833903538559425,0.6833903538559425,0.9008,0.4608,0.87,0.814,0.572,0.66,0.88,0.592,0.724,0.721608040201005,0.7216685846917358,0.7217955834936413,0.9015075376884422,0.40904522613065325,0.8790931989924433,0.8241206030150754,0.6381909547738693,0.7171717171717171,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.05,base_1_2,1.1,1.8225103538559424,0.6856,0.6833903538559425,0.6833903538559425,0.9008,0.4608,0.87,0.814,0.572,0.66,0.88,0.592,0.724,0.7226130653266332,0.7225522501060878,0.7226805511859553,0.9015075376884422,0.40804020100502514,0.8790931989924433,0.8241206030150754,0.6381909547738693,0.7171717171717171,0.84,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2,1.3,1.8221171339178948,0.6848,0.6824371339178946,0.6824371339178946,0.9,0.4616,0.86,0.814,0.584,0.644,0.88,0.592,0.724,0.7206030150753768,0.720403406828577,0.7205403760475761,0.8984924623115578,0.4120603015075377,0.871536523929471,0.8241206030150754,0.6432160804020101,0.696969696969697,0.845,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.2,base_1_2_3,1.0,1.8218621562553596,0.692,0.6891421562553597,0.6891421562553596,0.9008,0.4528,0.864,0.796,0.668,0.568,0.904,0.616,0.704,0.7226130653266332,0.7211824540577244,0.7213552616128907,0.8984924623115578,0.41708542713567837,0.8589420654911839,0.8190954773869347,0.6934673366834171,0.6111111111111112,0.875,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.2,base_1_2,1.0,1.8218621562553596,0.692,0.6891421562553597,0.6891421562553596,0.9008,0.4528,0.864,0.796,0.668,0.568,0.904,0.616,0.704,0.7236180904522613,0.7220531526495141,0.7222270792774725,0.8984924623115578,0.41608040201005025,0.8589420654911839,0.8190954773869347,0.6934673366834171,0.6111111111111112,0.88,0.6984924623115578,0.7336683417085427
base_direct,sgd_log,alpha=0.01,,,,1.0,1.8216052091008712,0.6816,0.6808052091008711,0.6808052091008712,0.8976,0.4688,0.878,0.814,0.588,0.656,0.848,0.592,0.724,0.7105527638190955,0.7108100539144061,0.7109549906002394,0.8994974874371859,0.42512562814070354,0.8841309823677582,0.8241206030150754,0.6381909547738693,0.6818181818181818,0.815,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.1,base_1_2,1.2,1.820611768271792,0.6808,0.6774917682717919,0.6774917682717919,0.8992,0.468,0.852,0.802,0.604,0.636,0.876,0.556,0.732,0.7175879396984924,0.716288129646716,0.7164102490096387,0.9045226130653267,0.40804020100502514,0.8589420654911839,0.8266331658291457,0.6432160804020101,0.6818181818181818,0.86,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2_3,1.3,1.8204248196525539,0.684,0.6818648196525541,0.6818648196525542,0.9008,0.4616,0.864,0.814,0.584,0.644,0.876,0.592,0.724,0.7185929648241206,0.7185654574540481,0.7186982754453175,0.8974874371859296,0.4150753768844221,0.871536523929471,0.8241206030150754,0.6432160804020101,0.696969696969697,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.01,base_1_2_3,1.4,1.8201521671672916,0.6824,0.6824721671672914,0.6824721671672914,0.8936,0.4744,0.886,0.814,0.644,0.628,0.824,0.592,0.724,0.7035175879396985,0.7042628733646413,0.704403403231994,0.8954773869346734,0.4381909547738693,0.8866498740554156,0.8241206030150754,0.6884422110552764,0.6414141414141414,0.77,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.1,base_1_2,1.1,1.819012154858096,0.6808,0.6774921548580963,0.6774921548580962,0.8992,0.468,0.852,0.802,0.608,0.632,0.876,0.556,0.732,0.7165829145728643,0.7151862012720603,0.715308320634983,0.9045226130653267,0.4100502512562814,0.8589420654911839,0.8266331658291457,0.6381909547738693,0.6818181818181818,0.86,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.1,base_1_2_3,1.2,1.818494000348574,0.6792,0.6764140003485737,0.6764140003485736,0.9,0.4696,0.86,0.802,0.604,0.64,0.864,0.556,0.732,0.7226130653266332,0.7215428801018906,0.7216708864747977,0.9085427135678392,0.39899497487437185,0.8740554156171285,0.8266331658291457,0.6582914572864321,0.6919191919191919,0.86,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.03,base_1_2,1.4,1.817823901212599,0.6824,0.6788639012125987,0.6788639012125985,0.8992,0.4648,0.852,0.802,0.56,0.688,0.876,0.556,0.732,0.714572864321608,0.7128427882974272,0.7129626415918947,0.9055276381909547,0.4100502512562814,0.8589420654911839,0.8266331658291457,0.5879396984924623,0.7171717171717171,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2_3,1.1,1.8176391982019187,0.6864,0.6835591982019185,0.6835591982019185,0.9,0.4616,0.858,0.814,0.632,0.596,0.888,0.592,0.724,0.7155778894472362,0.7148412067886355,0.7149808659543897,0.8974874371859296,0.4221105527638191,0.8614609571788413,0.8241206030150754,0.6884422110552764,0.6363636363636364,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2,1.1,1.8176391982019187,0.6864,0.6835591982019185,0.6835591982019185,0.9,0.4616,0.858,0.814,0.632,0.596,0.888,0.592,0.724,0.7175879396984924,0.7166690421453208,0.716812762108912,0.8984924623115578,0.4190954773869347,0.8614609571788413,0.8241206030150754,0.6884422110552764,0.6363636363636364,0.845,0.6733668341708543,0.7437185929648241
